OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Species name
ee4138cc7958db15010826b6157f4931,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
2fcd53fe1c7110d32e5da8560070b324,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,,Woeseia
ecb0c1c7c866bb56108d431555dd4aab,Bacteria,Proteobacteria,Deltaproteobacteria,PB19,,,,PB19
6a76955128cfb566023f7275b2c82984,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Jannaschia,,Jannaschia
d1a4aef1546c4cf866cb9ce0de79f1c9,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,,,Pirellulaceae
90aa2c2e5795b09b76e645b820222fc3,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Bythopirellula,,Bythopirellula
f73ef9303a525b136a34ecaa2c36a1ae,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
301c568340e30af2a892dbbad3cd9cbe,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Olleya,,Olleya
6f96fdc4e3f1344e65e0ac3653c06c41,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula,,Rhodopirellula
36e81895a75f5edeeacd78da7e291ac6,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
4e874e96928cac5952da1d1dd7b6f43f,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,,Arenicellaceae
6e45e0e89547e67313b16e31f14e39a6,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,,,Crocinitomicaceae
2b62e1cec7e51c791780b484079dbf5e,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,,,Lentimicrobiaceae
be7a7710308cd16e38fdcce7d122be8d,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
d8257949d6ef23dcc58a75fe8ebdd224,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,,,Francisellaceae
1a12a3300a898d55e96d3b2a183ecd58,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,metagenome,metagenome,,metagenome
3c460643ceae1da5e21076b57d1dc5ec,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,,,Pirellulaceae
e9a984afa51d872f6f572359a4e79085,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Gammaproteobacteria
6a8a01d38a6138a646dfb384988b4d04,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,,,Unknown Family
089e0905554fb4dd0cd72ce5fe6e595f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
01799d2cb2857858211024b8a8e2bc83,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
45409719c8ddc5115877265c727fb6f3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,OM43 clade,,OM43 clade
abd413459a5ae41400f43a0c019709c7,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Litorimonas,,Litorimonas
9b55d0336eed0b8242e8a1b7a3b71581,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1 clade,,,PS1 clade
8373b6a41278ccf2d933c8f542830c81,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,bacterium SH3-11,bacterium SH3-11,bacterium SH3-11
484a9609dcfc6cd9ea80b7ea3c6a60a1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,Rhizobiaceae
ad01fad3d90c2843a5d7be0c58893815,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,marine metagenome,marine metagenome,marine metagenome
df458e3009e4c88221473fa75eb52ec4,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,bacterium enrichment culture clone B176(2011),bacterium enrichment culture clone B176(2011)
b66772dfb431b48b579915617caf0ad6,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,,Haliangium
9a6bf21c0d9433e2ff00788ef73cd43c,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,,Prosthecobacter
bc6db0b36d55b6066c326aa3e32c136e,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,,,Intrasporangiaceae
74935afd47207f3c7a0480d8dc680c17,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1 clade,,,PS1 clade
62ee72f68f8dec128c3a42286b372a36,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,,,Marinilabiliaceae
7d1b5f927eb402049d75f4ab1615e717,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,,Massilia
ac784d900006d3d236f5c52eca834d58,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Persicirhabdus,,Persicirhabdus
77f9e58f7cc1f90c50551b29ec85be7b,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Gammaproteobacteria
f0677dc2f03437066c0592c065f66563,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,Chitinophagales
07da22cab5c55a4badb462bcbbded642,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Phyllobacterium,,Phyllobacterium
54c96225d1e23434478beed140f454a7,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,Sphingomonadaceae
800ab719259588f0344d879e41ca0655,Bacteria,Latescibacteria,saltmarsh clone LCP-67,saltmarsh clone LCP-67,saltmarsh clone LCP-67,saltmarsh clone LCP-67,saltmarsh clone LCP-67,saltmarsh clone LCP-67
317d06081ece7fbd8fb0f7d50240a2b7,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Gammaproteobacteria
066f0801fdb132b9b0c22cc1f92b8c6a,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,Sphingomonadaceae
457377396692631fad698e0c48a36a12,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Limnobacter,,Limnobacter
7e604fdeab9abc27350ff61305427dc9,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
b454d1c22fc87b95f50fd536ca1b0b80,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,marine metagenome,marine metagenome
87230f5aa83d5939ba5ce7eaa09fda7f,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,,SAR11 clade
1ac8ec6698fb28a27230bc2ba13525d4,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,,Nitrospira
9e00ba65801ac9d563934dee13871070,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Planktotalea,,Planktotalea
6b1d484b1435835bc3c9bc8dc73a533d,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Candidatus Planktophila,,Candidatus Planktophila
1fb1769d7db66f4e2c8cafb6062e477a,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
1a61a7473c75ee19c211464765fc6126,Bacteria,Planctomycetes,Pla3 lineage,marine metagenome,marine metagenome,marine metagenome,marine metagenome,marine metagenome
3791a6180abf6b49a0cfb9a88289adb8,Bacteria,Proteobacteria,,,,,,Proteobacteria
8dc212c052f5ac091ad8a66129a3585d,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,,Bdellovibrio
3e3008cb7f3ceea9ad613ca9b88957c7,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax,,Bacteriovorax
22664631d1cdc5573c9e687264c9331c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,Rhizobiaceae
88d75c9a67ab9fbeae32b9b5fb45052b,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,,Hyphomonadaceae
ee15d64eb5497df069fb9cb54d1cd7c2,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Gammaproteobacteria
d3d918f4b2533a209b46f9494ec8aee8,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,,Pseudohongiella
436502384b67e7a924444fa9e7377beb,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus Actinomarina,,Candidatus Actinomarina
4010ede9cc3e3c3486f7424766da25e5,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
e0cad8a72f09575195bfada56240c713,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,,,JG30-KF-CM45
19312a9aea0422c04825c056d1693952,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfosarcina,,Desulfosarcina
e6dbbf7b36d0d6b1581bc346a1350bc6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
c6ad9637214d6c055cc1b8b43484f92d,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,,Acetobacterium
fd2abc0b962373b55ee828d235df8251,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,Planctomycetaceae bacterium FC18,Planctomycetaceae bacterium FC18
6257c2773757f049bb1d063044340acd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
c32524c07dc66090eadb46f46bd4fba6,Bacteria,Proteobacteria,,,,,,Proteobacteria
b286f37a266e58ba571f91c6aa2f3074,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
3e2bada0f447c6fccdcd3033ea8d5757,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,,,Acidaminococcaceae
a5c95d5f2fc8a4037c6c735708c253bd,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
12c8b3fd5c6f16be3a9e007b77429772,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
0f3d31e41d82967f0da6a90bb5366968,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,metagenome,metagenome,metagenome
d6c6048d165a11a47c4c89fef20660a0,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Candidatus Methylopumilus,,Candidatus Methylopumilus
236a631eec12b3ce52122e2fb9fab919,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,,Flavisolibacter
ed7a0b3d029495f28c2edac8920e56d1,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium
d36706d54252447bb405ba2a6b5f859b,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Marinicella,,Marinicella
2d9276c82d3fe7097b1d62c819ae9267,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19 marine sediment group,,Urania-1B-19 marine sediment group
79c4de4d23a3471a4a7594bdd3417af7,Bacteria,Cyanobacteria,Oxyphotobacteria,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,,Phormidesmis ANT.LACV5.1
fa50c26d69a2f81d94f7886578fa6b95,Bacteria,Proteobacteria,,,,,,Proteobacteria
5edeb52b8a6ce22ef66e00be89e75176,Bacteria,Acidobacteria,Aminicenantia,Aminicenantales,metagenome,metagenome,metagenome,metagenome
42285fe1abbe6dad34e6e302b6e18512,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade NAC11-7 lineage,,Roseobacter clade NAC11-7 lineage
7c83d31676a3fcf4291f6f6909d7e9aa,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
a42c9f8f85e528ad62538c00dd464c86,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera,,Rheinheimera
adf8882d5fd60155f03f9a52e900d32d,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera,,Rheinheimera
38a63a8d60e5af6b518449c376dfd3fe,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,A7P-90m,,A7P-90m
32b40e4e6248c70b95d460f87bc742ee,Bacteria,Fibrobacteres,Chitinivibrionia,Chitinivibrionales,Chitinivibrionaceae,possible genus 03,,possible genus 03
fe62409f02b3f8142cc464e8de5caa34,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,,,Diplorickettsiaceae
495619e6c51e1e0955975577268afaf7,Bacteria,Cyanobacteria,Melainabacteria,Obscuribacterales,,,,Obscuribacterales
f9ad3a8f8ba91a86fef7fdebe1b1c2b7,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,,Haliangium
9561cfbe1277ef620464e63a046221d5,Bacteria,Planctomycetes,OM190,,,,,OM190
e083b1f6a027db53343b68a52804fa41,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,,Brevundimonas
b63fc81a0dc4ac14801366a8c2783fd2,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Gallionellaceae,,,Gallionellaceae
1715f3f0d7538ffc429ea2283268d408,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
09816a3957d5444c630ec29855ab8d4b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
06be82c89722bef7323901f75b5055c1,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,,,S25-593
f7be648d3b33a58654c62a7aff19ecf6,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Comamonas,,Comamonas
8517271f4fd4990ac47c689e5e54a942,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marivirga,,Marivirga
eddd8fd9392cb853ac8d95c3d8d8635a,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,,OM27 clade
512310e58147a7bbfe944e553a07b3b1,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,,,Ilumatobacteraceae
af884f6315d3ff107212804516c2d532,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,delta proteobacterium O29,delta proteobacterium O29
fd5db2efffec2fe48f88bcf092d40f87,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,,,S25-593
e4e845eb4828d68da3751bb4aea3f310,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parasphingopyxis,,Parasphingopyxis
fceab91b9803fa3cd857655e06104b75,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,,,Simkaniaceae
3040e70dea8515cc0473632cc278aacf,Bacteria,Acidobacteria,Subgroup 6,,,,,Subgroup 6
db5a53ef2f5853374925336f6bd68093,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,,,Parvibaculaceae
9c392c95d43fbf85491d6f21bc5b9679,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,,Muricauda
c1856f4fff5b7b0456302caa24c74f73,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Stappia,,Stappia
f84e36d56e98c342148af1d88a6c649e,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,,,Polyangiaceae
e9545cc5d58b98d95f826c8b3a897e78,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas
4e5a82d0a6b0b6749bcd84b1ee8eb316,Bacteria,Cyanobacteria,Oxyphotobacteria,Phormidesmiales,Phormidesmiaceae,Acrophormium PCC-7375,,Acrophormium PCC-7375
ee36a4d39e61659da7eb7d5e4271ad4e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,Draconibacterium,,Draconibacterium
26b684e4dea64278bb0fbe46e57f2476,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Bythopirellula,,Bythopirellula
b92f522505e2a97aa61085bcc91a78ca,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,Vibrio
4283bddcdb477131eed3c7eba687b06b,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Taeseokella,,Taeseokella
6595d3edcef4226f0f28091615105058,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,SEEP-SRB4,,SEEP-SRB4
2ce3e5c7db82d46ff943566559215a54,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,Vibrio
2e8a1dcb14f4cb4d3788c6aa23fbea6c,Bacteria,Planctomycetes,OM190,,,,,OM190
adbacdeda4e5a7b3ecd023dd6c56cd9d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacterales bacterium JY-7,,Rhodobacterales bacterium JY-7
dd8c8d60bfca3e1df01a4bbff8d3326e,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,Sphingomonas
74a53519200f970b9f4e7c3a14c3e116,Bacteria,Planctomycetes,OM190,,,,,OM190
2f6fd268ed260cf34b22188cb27bfdb2,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,,,Micavibrionales
702b2b5f1cff829e3874f128253bcd6f,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,,,Ardenticatenaceae
ddbbac1ca49a8fb8971440fc51ca5765,Bacteria,Proteobacteria,Gammaproteobacteria,BD7-8,,,,BD7-8
43f8d1ced946461f54ea0b5b7001d5d6,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,,,Microbacteriaceae
c468fa1d9bf11313c7dfbbe774655f0a,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium
4e85bc0d0fcdc9e53873c6a39b33387f,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,,Dongia
b6c094ebfde938e9ab05abd3cf86eea7,Bacteria,Proteobacteria,,,,,,Proteobacteria
c6953bf10139e52570bfc1b398f310dc,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,,,Rhodothermaceae
55f5252fae08e0ed78b5730c06d3ebef,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,,SWB02
da2efc4c8cb36e7bbf767a2f2f2195f7,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Parvularcula,,Parvularcula
a71bb40637afc244c2348e0ca75e5339,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,,,Anaerolineaceae
149b0c3f48b0e907d0897cf6ec6e9d8e,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,ST-NAGAB-D1,Phycisphaerae bacterium ST-NAGAB-D1,Phycisphaerae bacterium ST-NAGAB-D1,Phycisphaerae bacterium ST-NAGAB-D1
11465c7cf720674a80df7aab40acc227,Bacteria,Verrucomicrobia,Verrucomicrobiae,,,,,Verrucomicrobiae
85012dad178e61f0abbc5622261f0c18,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,,NB1-j
3229c3c74a2842cfea5c33d4c2ec436d,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Alkalimarinus,,Alkalimarinus
c9c475a561f1da1424e537d414a3040f,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,,,,Saccharimonadales
39a11c058bddcf92e72c6d910c05141f,Bacteria,Proteobacteria,,,,,,Proteobacteria
12b3b7c3c788aec087adfc708be360b4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
feeb3618c52938e304f20ae395d43421,Bacteria,Chloroflexi,Anaerolineae,SBR1031,,,,SBR1031
9a0b8c3624748a46d358eb6376a87cc9,Bacteria,Proteobacteria,,,,,,Proteobacteria
d4346bce9ac2f8d452c491a3a9993ba9,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
6a0638fc89850044c34586f73ec4b780,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,Rhizobiaceae
c86453afce287453fde5586df763c8a7,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,,,,Actinomarinales
480196028074489933d2a226c16f2cbc,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,Chitinophagales
fe8b086a9392f7a5a58c3a817f6ec71a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,,,Clade I
21fe0a5a564bb9f454a57c244405d801,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
300763d703ddc07d5019a4880f30f9d2,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,,Cellvibrio
45493c6bd365d374cb2e65b864515a93,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Bizionia,,Bizionia
f6cb867128edd59d08c6c9f4ef0f1a95,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,Paludibacter
a03776911e73776121271543517a2e62,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium,,Filomicrobium
47b38866c6556072cedbac5128ed21ea,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,Burkholderiaceae
ae11be35ccde5658fa7c285b617c30de,Bacteria,Cyanobacteria,Sericytochromatia,,,,,Sericytochromatia
2cd30e9eda91687ba73dcae76f4f1880,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,,Brevundimonas
1719cd8ed02bbc38aba1a183a7b4d8f6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
5115a3323fa13202e1b2711a0f108c8a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,,Amylibacter
448020eadc454e95dcae0fce4002b7ad,Bacteria,Acidobacteria,Subgroup 21,,,,,Subgroup 21
ffe5546b9b0b706611ebacd6cfd29b26,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,C39,,C39
06a1192dec5fd1677b3488873d2a2eb3,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Cycloclasticaceae,Cycloclasticus,,Cycloclasticus
0658025b1dd861b7028988621e209926,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Lentimonas,,Lentimonas
0c8d747510c95249726bc24cc5633aa3,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Henriciella,,Henriciella
fc200a6aa9c58c520d25d7abd7f9a352,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Loktanella,,Loktanella
ba5459ff4a7b3cfefd0e8216433642f8,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
710f5f26de7575fd61d31155ff128c7f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
4ce824ec11190471db9a807687e3d284,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,,,Rhodocyclaceae
8c8700b96bed44043d5d4c50e54de1ca,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,,,env.OPS 17
033a62a84d3b3f7ceaab72c402142f26,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,Chitinophagales
29e5810a9b8f4619b5d7a8f8a69bafe9,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
06028aaf94db096f4968a6de6226b4e2,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4 marine group,,NS4 marine group
e509db89e3699f0c6cb2b65a23e1a4c0,Bacteria,Proteobacteria,,,,,,Proteobacteria
960fac98ad2820486b39da5bd9309fbf,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,,Micavibrionaceae
6112d362565c5797eb555106a550d353,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,,Cellvibrio
07f121d30d2e6bc908e52bf5cb7be9ff,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade NAC11-7 lineage,,Roseobacter clade NAC11-7 lineage
f08524e2cc71abf2a485bce0b197683d,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,,,Micavibrionales
25f72ed0dc4bc5df66b4dfda0a9021fc,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Gammaproteobacteria
3a5c9bcbe2dbb2f4516a9db1b1a15697,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC-7319,,Pleurocapsa PCC-7319
